Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
13	20	0	20	106	8	20	0	20	2	0	0	1	1	3	5	6	12	12		3					0.0109998	
14	20	2	18	69	1	1	100	101	2	0	0	1	1	3	5	1.99999999999999	7	9		1					0.0389925	
15	20	1	19	84	1	0	8	8	2	0	0	1	1	3	5	0	2	3		0					0.0099852	
16	20	1	19	91	4	12	165	177	2	0	0	1	1	3	5	2.00000000000002	7	8		2					0.0629997	
17	20	1	19	47	2	0	0	0	2	0	0	1	1	3	5	0	0	0		0					0.0010025	
18	20	0	20	128	1	47	0	47	2	0	0	1	1	3	5	3.99999999999999	9	9		1					0.0169991	
19	20	0	20	79	1	0	0	0	2	0	0	1	1	3	5	0	0	0		0					0.0010006	
20	20	0	20	50	0	0	0	0	2	0	0	1	1	3	5	0	0	0		0					0	
21	20	0	20	117	7	53	0	53	2	0	0	1	1	3	5	5.99999999999998	11	11		3					0.0159973	
22	20	2	18	71	1	2	116	118	2	0	0	1	1	3	5	1.99999999999998	6	8		0					0.0289997	
23	20	0	20	122	5	28	0	28	2	0	0	1	1	3	5	4	10	10		3					0.0160098	
24	20	1	19	128	5	76	902	978	2	0	0	1	1	3	5	7.00000000000027	14	15		3					0.7790009	
25	20	0	20	41	0	2	0	2	2	0	0	1	1	3	5	0	2	2		0					0.0029984	
26	20	0	20	93	4	9	0	9	2	0	0	1	1	3	5	0	5	5		0					0.0400025	
27	20	0	20	87	1	29	0	29	2	0	0	1	1	3	5	2	8	8		1					0.0239994	
28	20	1	19	121	3	134	1498	1632	2	0	0	1	1	3	5	5	10	11		1					2.1579999	
