Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
3	20	2	18	106	3	13	376	389	2	0	0	1	1	3	5	5	8	10	8	10	0	0				0.9199934	2	8	6	5	5	
4	20	0	20	127	0	113	0	113	2	0	0	1	1	3	5	8	12	12	12	12	0	0				0.2099968	2	12	8	8	7.99999999999999	
5	20	0	20	45	0	19	0	19	2	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0580003	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	2	0	0	1	1	3	5	2	7	7	7	7	1	1				0.0610177	2	7	2	2	2	
7	20	1	19	106	1	33	114	147	2	0	0	1	1	3	5	3	9	10	9	9	1	1				0.1869836	2	9	3	3	3	
8	20	3	17	84	1	47	1533	1580	2	0	0	1	1	3	5	6	10	12	10	12	0	0				2.6170425	2	10	8	6	6	
9	20	0	20	101	1	64	0	64	2	0	0	1	1	3	5	5	10	10	10	10	0	0				0.1000015	2	10	5	5	5	
10	20	1	19	78	2	26	85	111	2	0	0	1	1	3	5	2	7	8	7	8	0	0				0.1929995	2	7	3	2	2	
11	20	1	19	139	3	64	1984	2048	2	0	0	1	1	3	5	6	12	13	12	13	1	1				0.521998	2	12	6	6	6	
12	20	1	19	119	8	52	1743	1795	2	0	0	1	1	3	5	11	16	17	16	17	6	6				4.9080014	3	16	11	11	10	11	11	
13	20	0	20	106	8	20	0	20	2	0	0	1	1	3	5	6	12	12	12	12	3	3				0.0469904	2	12	6	6	6	
14	20	2	18	69	1	1	100	101	2	0	0	1	1	3	5	2	7	9	7	9	1	1				0.1049877	2	7	2	2	2	
15	20	1	19	84	1	0	8	8	2	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0459961	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	2	0	0	1	1	3	5	2	7	8	7	8	2	2				0.1069985	2	7	1.999999999	2	2	
