Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	23	29	0	0	0	1	1	3	5	6	6	7	6	7	0	0				0.1180041	1	6	6	
1	20	1	19	70	1	13	0	13	0	0	0	1	1	3	5	7	7	7	7	7	1	1				0.0119997	1	7	7	
23	50	1	49	660	23	503	9560	10063	0	0	6	1	1	3	5	27	32	33	32	33	7	7				4.574002	3	32	25	27	26	27	27	
24	50	4	46	517	18	399	26775	27174	0	0	5	1	1	3	5	19	23	26	23	25	6	7				14.1060002	3	23	18	20	19	19	20	
25	50	1	49	571	23	477	39537	40014	0	0	6	1	1	3	5	23	26	27	25	26	6	5				512.0070032	12	26	22	25	22	24	21	24	21	23	21	23	22	23	21	23	21	23	21	23	21	23	21	23	23	
26	50	2	48	700	40	474	67339	67813	0	0	12	1	1	3	5	30	33	35	32	34	9	7				66.4870014	4	33	29	30	29	30	29	30	30	
27	50	2	48	658	12	398	69853	70251	0	0	3	1	1	3	5	24	25	27	25	27	4	3				32.9199989	3	25	23	24	23	24	24	
28	50	3	47	515	20	487	57082	57569	0	0	6	1	1	3	5	22	23	25	23	26	5	5				30.0650031	3	23	20	22	21	22	22	
29	50	1	49	580	17	481	34551	35032	0	0	5	1	1	3	5	24	26	27	26	27	4	4				43.0150026	4	26	24	25	23	24	23	24	24	
0	100	3	97	2016	56	1263	415257	416520	0	0	16	1	1	3	5	42	43	46	43	46	7	8				606.6519815	3	43	42	42	41	42	42	
1	100	6	94	2108	37	1185	1144552	1145737	0	0	11	1	1	3	5	44	47	52	46	52	7	7				1119.5069993	2	47	43	44	44	
2	100	1	99	2132	66	2739	111945	114684	0	0	19	1	1	3	5	47	48	49	48	49	11	10				446.2409996	6	48	47	47	46	47	45	47	45	47	46	47	47	
3	100	7	93	2694	107	2042	1528644	1530686	0	0	32	1	1	3	5	63	65	72	65	72	19	19				2151.7120248	2	65	62	63	63	
4	100	4	96	2365	127	2010	935073	937083	0	0	38	1	1	3	5	58	58	66	61	65	22	21				5840.5740017	5	62	56	60	56	59	58	59	56	
5	100	3	97	2001	12	1563	677587	679150	0	0	3	1	1	3	5	36	39	42	39	42	4	4				280.8260017	2	39	36	36	37	
6	100	2	98	1662	83	741	49780	50521	0	0	24	1	1	3	5	34	38	40	38	40	12	13				99.1500109	4	38	34	36	34	35	33	34	35	
7	100	3	97	3108	74	7764	3235101	3242865	0	0	22	1	1	3	5	66	68	71	68	70	12	13				5055.9011861	3	68	66	66	65	66	66	
8	100	6	94	2381	59	3799	2456639	2460438	0	0	17	1	1	3	5	56	57	62	57	63	12	12				4182.6199989	3	57	55	56	55	56	56	
9	100	9	91	2839	35	6192	6930447	6936639	0	0	10	1	1	3	5	0	0	70	61	70	5	5				6545.7911223	2	61	60	
10	100	5	95	2797	63	4217	2878692	2882909	0	0	18	1	1	3	5	61	63	68	63	68	12	12				4905.277587	2	63	60	61	61	
11	100	1	99	2783	49	2914	680436	683350	0	0	14	1	1	3	5	56	61	62	61	62	11	10				373.9681126	2	61	55	56	56	
12	100	5	95	2421	106	2524	1184510	1187034	0	0	31	1	1	3	5	61	66	71	66	71	20	20				1333.105987	2	66	61	61	61	
13	100	1	99	2605	92	4547	886289	890836	0	0	27	1	1	3	5	57	58	59	58	59	12	11				1059.3709817	3	58	55	57	56	57	57	
14	100	5	95	2388	82	1478	1055222	1056700	0	0	24	1	1	3	5	47	50	54	49	52	11	12				1021.3519872	2	50	43	47	47	
15	100	5	95	2438	132	1810	1098176	1099986	0	0	39	1	1	3	5	57	59	64	59	64	19	19				1489.5070002	2	59	56	57	57	
16	100	3	97	2394	53	2727	826521	829248	0	0	15	1	1	3	5	44	49	52	49	52	10	11				1086.6349991	3	49	43	44	43	44	44	
17	100	2	98	1851	71	1719	118522	120241	0	0	21	1	1	3	5	40	44	46	44	46	12	12				453.8779846	6	44	38	40	39	40	38	40	39	40	39	40	40	
18	100	6	94	2392	99	1271	1262551	1263822	0	0	29	1	1	3	5	60	61	66	61	67	14	13				2695.5447533	3	61	59	60	59	60	60	
19	100	3	97	2403	70	4236	1248490	1252726	0	0	21	1	1	3	5	48	52	55	52	55	12	12				1518.9020025	3	52	47	49	48	48	48	
20	100	3	97	2255	90	2917	1134941	1137858	0	0	27	1	1	3	5	52	54	57	54	57	15	15				896.7839996	2	54	51	52	52	
21	100	6	94	2176	91	2444	799806	802250	0	0	27	1	1	3	5	50	55	60	55	61	18	18				710.6339852	2	55	50	50	50	
22	100	6	94	1948	98	2396	1327392	1329788	0	0	29	1	1	3	5	52	52	62	56	61	15	15				6058.4711077	5	56	50	52	50	52	51	52	51	
23	100	2	98	2391	77	3288	313185	316473	0	0	23	1	1	3	5	56	56	61	59	61	14	14				3819.7473531	4	59	55	57	55	57	55	
24	100	5	95	2144	69	3309	1031586	1034895	0	0	20	1	1	3	5	49	49	53	49	53	11	11				3114.1673817	4	49	46	49	46	49	48	49	49	
25	100	2	98	2298	73	3029	796797	799826	0	0	21	1	1	3	5	45	48	50	48	50	13	13				2516.1150901	6	48	44	46	45	46	45	46	45	46	44	45	45	
26	100	4	96	2772	80	3454	1953320	1956774	0	0	24	1	1	3	5	60	62	66	62	66	12	14				3439.3288456	3	62	59	60	59	60	60	
27	100	4	96	2208	51	2009	993213	995222	0	0	15	1	1	3	5	48	48	52	48	52	9	8				1658.4140441	3	48	46	48	47	48	48	
28	100	4	96	2484	78	3887	1312427	1316314	0	0	23	1	1	3	5	60	64	68	63	67	17	15				1201.6785149	2	64	57	60	60	
29	100	3	97	2562	78	3341	993256	996597	0	0	23	1	1	3	5	54	58	61	58	61	13	13				2346.9287856	4	58	55	55	54	55	54	54	54	
