Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	8	14	0	0	0	1	1	3	3	6	6	7	6	7	0	0				0.2219999	1	6	6	
1	20	1	19	70	1	13	0	13	0	0	0	1	1	3	3	7	7	7	7	7	1	1				0.015001	1	7	7	
21	20	0	20	117	7	53	0	53	0	0	2	1	1	3	3	9	11	11	11	11	3	3				0.4449983	3	11	10	11	9	9	10	
22	20	2	18	71	1	2	44	46	0	0	0	1	1	3	3	6	6	8	6	8	0	0				0.0179989	1	6	6	
23	20	0	20	122	5	28	0	28	0	0	1	1	1	3	3	7	10	10	10	10	3	3				0.0399987	2	10	7	7	7	
24	20	1	19	128	5	76	39	115	0	0	1	1	1	3	3	12	13	14	13	14	3	2				0.1260022	3	13	12	13	12	12	12	
25	20	0	20	41	0	2	0	2	0	0	0	1	1	3	3	2	2	2	2	2	0	0				0.0199996	1	2	2	
26	20	0	20	93	4	9	0	9	0	0	1	1	1	3	3	5	5	5	5	5	0	0				0.0150017	1	5	5	
27	20	0	20	87	1	29	0	29	0	0	0	1	1	3	3	8	8	8	8	8	1	1				0.0149995	1	8	8	
28	20	1	19	121	3	134	49	183	0	0	0	1	1	3	3	10	10	10	10	10	1	1				0.0320012	1	10	10	
29	20	0	20	76	6	7	0	7	0	0	1	1	1	3	3	4	7	7	7	7	2	2				0.0270003	2	7	4	4	4	
0	50	1	49	506	23	84	49	133	0	0	6	1	1	3	3	15	21	22	21	22	5	5				0.0980022	2	21	14	15	15	
1	50	2	48	558	15	246	367	613	0	0	4	1	1	3	3	22	23	25	23	25	4	2				0.2759975	2	23	20	22	22	
2	50	1	49	535	43	315	56	371	0	0	12	1	1	3	3	25	28	29	28	29	9	9				1.5559999	4	28	25	26	24	26	25	25	25	
3	50	3	47	743	26	400	479	879	0	0	7	1	1	3	3	32	36	39	36	37	7	7				0.4310109	2	36	31	32	32	
4	50	0	50	668	28	732	0	732	0	0	8	1	1	3	3	24	28	28	28	28	6	6				1.3489991	5	28	23	25	24	25	24	25	24	24	24	
5	50	2	48	412	1	226	364	590	0	0	0	1	1	3	3	15	15	17	15	17	0	0				0.0720003	1	15	15	
6	50	2	48	373	18	113	109	222	0	0	5	1	1	3	3	15	15	16	15	15	2	2				0.1810003	3	15	14	15	13	15	15	
7	50	1	49	671	16	561	94	655	0	0	4	1	1	3	3	27	29	29	27	27	4	3				0.4395168	3	29	24	27	26	27	27	
8	50	6	44	557	14	287	1009	1296	0	0	4	1	1	3	3	26	27	33	27	31	4	4				0.3970024	2	27	26	26	26	
9	50	2	48	675	17	1007	714	1721	0	0	5	1	1	3	3	29	30	32	30	32	4	3				0.5220023	2	30	28	29	29	
10	50	4	46	679	11	530	1080	1610	0	0	3	1	1	3	3	29	31	34	31	35	4	4				0.5160018	2	31	29	29	29	
11	50	1	49	769	16	484	540	1024	0	0	4	1	1	3	3	29	32	33	32	33	4	5				0.2820005	2	32	28	29	29	
12	50	4	46	525	30	323	458	781	0	0	9	1	1	3	3	23	29	33	29	33	10	10				0.2960015	2	29	23	23	23	
13	50	0	50	658	18	389	0	389	0	0	5	1	1	3	3	28	30	30	30	30	6	6				0.2370003	2	30	27	28	28	
14	50	2	48	549	13	120	391	511	0	0	3	1	1	3	3	18	18	20	18	20	2	2				0.2205101	2	18	17	18	18	
15	50	2	48	667	29	504	461	965	0	0	8	1	1	3	3	25	26	28	26	28	6	3				1.0610013	4	26	23	25	24	25	23	25	25	
16	50	1	49	558	20	444	58	502	0	0	6	1	1	3	3	15	15	16	15	16	1	1				0.0680005	1	15	15	
17	50	2	48	487	20	200	143	343	0	0	6	1	1	3	3	16	20	22	20	22	5	5				0.2220064	3	20	15	17	15	16	16	
18	50	3	47	596	24	234	174	408	0	0	7	1	1	3	3	24	29	31	28	31	7	6				3.7899982	11	29	23	26	24	25	23	25	24	25	24	25	24	24	23	24	23	24	23	24	23	24	24	
19	50	2	48	502	15	210	316	526	0	0	4	1	1	3	3	16	17	18	17	18	3	4				0.1629991	2	17	15	16	16	
20	50	0	50	474	33	378	0	378	0	0	9	1	1	3	3	11	19	19	19	19	8	8				0.1710102	2	19	11	11	11	
21	50	3	47	524	29	282	470	752	0	0	8	1	1	3	3	22	24	26	24	26	6	6				9.312524	4	24	22	23	20	22	21	22	22	
22	50	3	47	397	25	119	279	398	0	0	7	1	1	3	3	21	23	26	23	26	6	6				0.1829996	2	23	20	21	21	
23	50	1	49	660	23	503	84	587	0	0	6	1	1	3	3	27	32	33	32	33	7	7				0.4080005	3	32	25	27	26	27	27	
24	50	4	46	517	18	399	335	734	0	0	5	1	1	3	3	19	23	26	23	23	7	7				0.3210009	2	23	19	19	20	
26	50	2	48	700	40	474	597	1071	0	0	12	1	1	3	3	29	32	34	32	34	8	7				0.6079996	2	32	27	29	29	
27	50	2	48	658	12	398	730	1128	0	0	3	1	1	3	3	24	25	27	25	27	3	3				0.5310005	3	25	23	24	23	24	24	
28	50	3	47	515	20	487	558	1045	0	0	6	1	1	3	3	21	23	25	23	25	5	5				2.3410001	4	23	19	22	20	22	20	21	21	
29	50	1	49	580	17	481	338	819	0	0	5	1	1	3	3	24	26	27	26	27	4	4				0.3400014	2	26	23	24	24	
0	100	3	97	2016	56	1263	1785	3048	0	0	16	1	1	3	3	41	43	46	43	46	8	8				2.1659994	3	43	39	41	40	41	41	
1	100	6	94	2108	37	1185	5306	6491	0	0	11	1	1	3	3	44	46	51	46	51	6	6				3.7517961	3	46	43	44	43	44	44	
2	100	1	99	2132	66	2739	321	3060	0	0	19	1	1	3	3	47	48	49	48	49	10	10				7.2515281	6	48	46	47	46	47	46	47	46	47	46	47	47	
3	100	7	93	2694	107	2042	5104	7146	0	0	32	1	1	3	3	61	65	72	65	72	19	19				4.318985	2	65	61	61	61	
4	100	4	96	2365	127	2010	2972	4982	0	0	38	1	1	3	3	56	62	66	60	64	22	21				15.4179996	7	62	53	56	54	56	55	56	55	56	54	56	55	56	56	
5	100	3	97	2001	12	1563	2681	4244	0	0	3	1	1	3	3	36	38	41	38	41	3	3				1.1779817	2	38	36	36	36	
6	100	2	98	1662	83	741	346	1087	0	0	24	1	1	3	3	34	38	40	38	40	12	12				0.7699849	3	38	31	34	33	34	34	
7	100	3	97	3108	74	7764	4320	12084	0	0	22	1	1	3	3	65	68	71	68	70	11	12				6.8520044	2	68	64	65	65	
8	100	6	94	2381	59	3799	5116	8915	0	0	17	1	1	3	3	55	57	63	57	63	12	12				3.9489804	2	57	53	55	55	
9	100	9	91	2839	35	6192	10246	16438	0	0	10	1	1	3	3	61	61	70	61	70	5	4				5.6499993	2	61	60	61	61	
10	100	5	95	2797	63	4217	5854	10071	0	0	18	1	1	3	3	61	63	68	63	68	12	13				6.3899856	2	63	60	61	61	
11	100	1	99	2783	49	2914	1642	4556	0	0	14	1	1	3	3	55	61	62	61	62	10	10				1.7020029	2	61	54	55	55	
12	100	5	95	2421	106	2524	3410	5934	0	0	31	1	1	3	3	59	65	70	65	70	20	19				4.7169846	3	65	58	59	57	59	59	
13	100	1	99	2605	92	4547	1681	6228	0	0	27	1	1	3	3	57	58	59	58	59	11	11				2.788985	2	58	57	57	57	
14	100	5	95	2388	82	1478	4331	5809	0	0	24	1	1	3	3	44	49	53	49	53	10	10				2.1789981	2	49	42	44	44	
15	100	5	95	2438	132	1810	3917	5727	0	0	39	1	1	3	3	54	59	64	59	64	19	19				6.8800531	4	59	54	56	54	55	53	54	54	
16	100	3	97	2394	53	2727	2234	4961	0	0	15	1	1	3	3	44	49	52	49	52	10	9				2.9030015	3	49	43	44	43	44	44	
17	100	2	98	1851	71	1719	465	2184	0	0	21	1	1	3	3	39	42	43	42	44	11	11				2.9929905	5	42	36	39	36	39	36	39	38	39	39	
18	100	6	94	2392	99	1271	4930	6201	0	0	29	1	1	3	3	59	61	67	61	67	13	13				3.5969973	3	61	58	60	59	59	59	
19	100	3	97	2403	70	4236	2420	6656	0	0	21	1	1	3	3	48	52	55	52	55	12	12				8.0899848	5	52	47	49	48	49	47	49	48	48	48	
20	100	3	97	2255	90	2917	2785	5702	0	0	27	1	1	3	3	50	53	56	53	56	14	14				2.5259878	2	53	50	50	51	
21	100	6	94	2176	91	2444	2322	4766	0	0	27	1	1	3	3	47	53	59	53	58	18	17				3.4899853	3	53	46	48	46	47	47	
22	100	6	94	1948	98	2396	3573	5969	0	0	29	1	1	3	3	48.000000001	55	61	55	61	14	14				2.1710098	3	55	46	48	47	48.000000001	48	
23	100	2	98	2391	77	3288	755	4043	0	0	23	1	1	3	3	56	59	61	59	61	14	14				4.2579849	4	59	54	56	55	56	55	56	56	
24	100	5	95	2144	69	3309	2507	5816	0	0	20	1	1	3	3	49	49	52	49	53	11	11				5.8020147	4	49	47	49	47	49	47	49	49	
25	100	2	98	2298	73	3029	1930	4959	0	0	21	1	1	3	3	43	45	47	45	47	11	10				2.7650019	3	45	43	44	42	43	43	
26	100	4	96	2772	80	3454	4377	7831	0	0	24	1	1	3	3	58	62	66	62	66	13	13				9.0749916	4	62	56	59	58	58	57	58	59	
27	100	4	96	2208	51	2009	3246	5255	0	0	15	1	1	3	3	48	48	52	48	52	6	6				0.8489845	1	48	48	
28	100	4	96	2484	78	3887	2810	6697	0	0	23	1	1	3	3	59	63	67	63	67	14	12				7.3949807	4	63	57	59	57	59	58	59	59	
29	100	3	97	2562	78	3341	2372	5713	0	0	23	1	1	3	3	53	58	61	58	61	13	13				5.8290007	3	58	52	54	53	53	53	
