Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	8	14	0	0	0	1	1	3	3	6	6	7	6	7	0	0				0.1170145	1	6	6	
1	20	1	19	70	1	13	0	13	0	0	0	1	1	3	3	7	7	7	7	7	1	1				0.0129974	1	7	7	
17	50	2	48	487	20	200	143	343	0	0	6	1	1	3	3	12	19	21	20	22	6	5				0.1340022	2	19	15	12	16	
18	50	3	47	596	24	234	174	408	0	0	7	1	1	3	3	22	29	32	29	32	7	6				0.1890155	2	29	23	22	23	
19	50	2	48	502	15	210	316	526	0	0	4	1	1	3	3	15	17	18	17	19	4	4				0.1499995	2	17	16	15	16	
20	50	0	50	474	33	378	0	378	0	0	9	1	1	3	3	11	19	19	19	19	9	8				0.1589857	2	19	11	11	11	
21	50	3	47	524	29	282	470	752	0	0	8	1	1	3	3	22	24	26	24	26	6	6				0.3889827	3	24	21	22	21	22	22	
22	50	3	47	397	25	119	279	398	0	0	7	1	1	3	3	20	23	26	23	26	6	6				0.3379839	4	23	21	23	20	21	20	20	21	
23	50	1	49	660	23	503	84	587	0	0	6	1	1	3	3	20	30	31	32	33	8	7				0.2389817	2	30	26	20	26	
24	50	4	46	517	18	399	335	734	0	0	5	1	1	3	3	11	23	24	23	26	7	6				0.2729841	2	23	19	11	19	
25	50	1	49	571	23	477	351	828	0	0	6	1	1	3	3	13	24	25	24	25	7	7				1.8879837	3	24	20	24	20	13	19	
26	50	2	48	700	40	474	597	1071	0	0	12	1	1	3	3	26	32	34	32	34	9	9				0.4560023	2	32	27	26	27	
27	50	2	48	658	12	398	730	1128	0	0	3	1	1	3	3	22	25	27	24	26	4	4				0.3129855	2	25	23	22	22	
28	50	3	47	515	20	487	558	1045	0	0	6	1	1	3	3	17	23	25	23	25	6	6				0.3439881	2	23	19	17	19	
29	50	1	49	580	17	481	338	819	0	0	5	1	1	3	3	15	25	26	26	27	5	4				0.2569985	2	25	21	15	23	
0	100	3	97	2016	56	1263	1785	3048	0	0	16	1	1	3	3	33	42	45	42	45	10	9				1.1189977	2	42	39	33	40	
1	100	6	94	2108	37	1185	5306	6491	0	0	11	1	1	3	3	38	44	48	44	49	12	10				2.2529836	2	44	38	38	41	
2	100	1	99	2132	66	2739	321	3060	0	0	19	1	1	3	3	25	47	48	48	49	14	13				4.3020007	4	47	44	47	46	47	46	25	45	
3	100	7	93	2694	107	2042	5104	7146	0	0	32	1	1	3	3	57	64	71	64	71	20	20				4.3629981	2	64	61	57	60	
4	100	4	96	2365	127	2010	2972	4982	0	0	38	1	1	3	3	28	62	66	61	65	23	23				5.9209986	4	62	55	58	54	55	53	28	54	
5	100	3	97	2001	12	1563	2681	4244	0	0	3	1	1	3	3	12	37	39	36	39	5	4				0.9419995	2	37	33	12	34	
6	100	2	98	1662	83	741	346	1087	0	0	24	1	1	3	3	26	39	40	38	40	15	14				0.5539848	2	39	32	26	33	
7	100	3	97	3108	74	7764	4320	12084	0	0	22	1	1	3	3	62	66	69	65	68	16	15				8.6759853	2	66	62	62	62	
8	100	6	94	2381	59	3799	5116	8915	0	0	17	1	1	3	3	38	56	62	57	62	16	13				3.7409991	2	56	52	38	53	
9	100	9	91	2839	35	6192	10246	16438	0	0	10	1	1	3	3	61	61	70	61	70	8	6				17.8129851	2	61	59	61	61	
10	100	5	95	2797	63	4217	5854	10071	0	0	18	1	1	3	3	33	63	68	63	68	13	13				6.2089802	2	63	60	33	61	
11	100	1	99	2783	49	2914	1642	4556	0	0	14	1	1	3	3	43	61	62	61	62	12	11				1.5989852	2	61	54	43	55	
12	100	5	95	2421	106	2524	3410	5934	0	0	31	1	1	3	3	56	65	70	65	70	21	21				3.7279864	2	65	58	56	58	
13	100	1	99	2605	92	4547	1681	6228	0	0	27	1	1	3	3	35	58	59	58	59	14	14				2.9449853	2	58	55	35	55	
14	100	5	95	2388	82	1478	4331	5809	0	0	24	1	1	3	3	44	49	52	49	53	15	14				2.1939841	2	49	42	44	44	
15	100	5	95	2438	132	1810	3917	5727	0	0	39	1	1	3	3	52	59	64	59	64	21	19				3.7539997	2	59	52	52	52	
16	100	3	97	2394	53	2727	2234	4961	0	0	15	1	1	3	3	37	48	51	48	51	15	13				2.1249982	2	48	42	37	44	
17	100	2	98	1851	71	1719	465	2184	0	0	21	1	1	3	3	29	42	43	42	43	12	12				1.3509845	3	42	36	39	38	29	37	
18	100	6	94	2392	99	1271	4930	6201	0	0	29	1	1	3	3	55	60	66	58	64	17	17				2.8679805	2	60	57	55	55	
19	100	3	97	2403	70	4236	2420	6656	0	0	21	1	1	3	3	33	51	54	49	52	16	16				6.0620016	3	51	46	47	46	33	46	
20	100	3	97	2255	90	2917	2785	5702	0	0	27	1	1	3	3	45	52	55	53	56	17	16				2.8589981	2	52	47	45	50	
21	100	6	94	2176	91	2444	2322	4766	0	0	27	1	1	3	3	36	53	57	52	58	19	19				2.3719823	2	53	46	36	47	
22	100	6	94	1948	98	2396	3573	5969	0	0	29	1	1	3	3	43	53	59	50	56	18	15				2.2149838	2	53	45	43	46	
23	100	2	98	2391	77	3288	755	4043	0	0	23	1	1	3	3	48	59	61	59	61	16	14				2.0299828	2	59	53	48	53	
24	100	5	95	2144	69	3309	2507	5816	0	0	20	1	1	3	3	44	50	53	49	52	17	14				8.4249841	4	50	44	49	46	48	46	44	48	
25	100	2	98	2298	73	3029	1930	4959	0	0	21	1	1	3	3	38	45	47	45	47	16	14				3.0800002	3	45	40	43	42	38	42	
26	100	4	96	2772	80	3454	4377	7831	0	0	24	1	1	3	3	50	63	66	62	66	18	16				4.614996	2	63	57	50	58	
27	100	4	96	2208	51	2009	3246	5255	0	0	15	1	1	3	3	33	33	51	48	52	12	10				3620.801997	4	47	44	48	47	49	47	
28	100	4	96	2484	78	3887	2810	6697	0	0	23	1	1	3	3	49	61	64	63	67	19	16				4.6381688	2	61	53	49	58	
29	100	3	97	2562	78	3341	2372	5713	0	0	23	1	1	3	3	50	56	59	56	59	15	14				3.3629974	2	56	51	50	52	
